Date,Tweet,City,Country,random #
Wed Mar 28 18:17:11 +0000 2018," Omg..this poor, poor girl I've been sick for 2 days and kicking myself for not getting the flu shot, I just don't fully trust it..now you'll see why. I still can't believe this..",none,none,0.600122507
Tue Apr 17 16:30:28 +0000 2018,  10 Bullet Journaling Mistruths You’ll Never Believe Again  on ,none,none,0.33726038
Wed May 02 18:50:48 +0000 2018, tricky. what happened to rather catch the flu than the feelings? ,none,none,0.113272851
Wed Mar 28 18:40:16 +0000 2018,"Spring is here, but flu season isn’t over yet. Help prevent the spread of germs and respiratory illnesses like flu by staying home if you are sick. It may prevent those around you from getting flu.  ",none,none,0.924022738
Fri Mar 30 19:14:26 +0000 2018,  My son died nearly 10 weeks ago from flu b &amp; sepsis. Please help me to help others. Read about Dylan. If you are ill &amp;…,none,none,0.399978451
Fri Mar 30 19:08:29 +0000 2018,  Irish flu vaccines. ,none,none,0.768706903
Thu Apr 05 18:09:04 +0000 2018,"     He didn't just ""know"" something, he spoke OUT about it.  He connected the recent flu…",none,none,0.918225566
Wed Apr 18 18:08:38 +0000 2018,"  I never believed that when you boil Stoney and add med lemon works well for flu till I tried it, Dr boo taught me something…",none,none,0.916325601
Fri Mar 30 19:07:22 +0000 2018," No. Tickling in throat and headache. Early flu symptoms, don't want to risk infecting everyone.",none,none,0.243306682
Wed Mar 28 18:23:17 +0000 2018,I will not be streaming today guys still recovering from the flu hopefully back full swing on Friday 22:30 pm GMT playing some             ,none,none,0.609788476
Wed Mar 28 18:32:00 +0000 2018,  CDC warns of 2nd wave of flu hitting US ,none,none,0.689655768
Thu Apr 26 18:11:11 +0000 2018,  are having a heated discussion about swine flu. Is it better to get it now or later? We'd prefer to get it now before it mutates.,none,none,0.552479718
Thu Apr 26 17:41:32 +0000 2018,  Flu... This is what killed me in the end *sniffles*,none,none,0.540557241
Mon Apr 16 18:57:39 +0000 2018,"I wasn't at all bothered by the bi-racial lesbian scene on Coronation Street . However , the poor hygiene of snogging a snottery , flu ridden partner sickened me.",none,none,0.048918483
Wed Apr 18 18:09:09 +0000 2018,"  Well, my MIL is back in the hospital and they’re talking about hospice care.  In addition, we just found out that she ha…",none,none,0.011793733
Thu Apr 19 18:08:23 +0000 2018,"  #Antibiotics are the right tool for bacterial #infections, but not when it comes to viruses like the ones that cause colds or f…",none,none,0.896008292
Fri Apr 27 19:54:32 +0000 2018,this damn flu wont let me sleep in peace,none,none,0.234205942
Mon Apr 23 18:34:56 +0000 2018,  I tell my man I have flu. He says I'll uber eat food for you coz I know you are useless at cooking and you will starve…,none,none,0.981020058
Thu Apr 19 18:06:46 +0000 2018,"  #Antibiotics are the right tool for bacterial #infections, but not when it comes to viruses like the ones that cause colds or f…",none,none,0.003381683
Tue May 01 18:19:55 +0000 2018,"  There were *10,000 additional deaths* in the 1st 7 weeks of 2018. In England.   The infant mortality rate is rising in…",none,none,0.634172814
Tue Apr 03 18:24:02 +0000 2018,  #MakeABandSickly Flu Fighters,none,none,0.20854433
Wed May 02 18:28:00 +0000 2018,We (teachers) need to be paid more. On top of all the services we provide we are also subjected to getting sick from learners' various illness. One day back at work and BOOM FLU. ,none,none,0.676910348
Fri Mar 30 18:31:22 +0000 2018,When you're still trying to go to the show tonight. #ltob #eprelease #severecold&amp;flu… ,none,none,0.89012047
Tue Apr 03 18:57:45 +0000 2018,#MakeABandSickly  Huey Lewis And The NewS-train Of Flu Virus,none,none,0.577020912
Tue Mar 27 18:43:44 +0000 2018,"More than KD, Draymond is vital to GS making it past round 2. ",none,US,0.514112853
Tue May 01 17:39:55 +0000 2018, Flu or flue?? ,none,ZA,0.209337913
Tue Apr 03 18:24:41 +0000 2018,  Try Sol705! Sol705 a free point &amp;amp; click graphic adventure with lots of retro mystery and a plot set to stunt!  #ga…,none,none,0.030550637
Fri Apr 27 18:54:53 +0000 2018," Great tweet! Made my flu-ridden body laugh out loud and it hurt like hell! But, definitely worth it! ",none,none,0.727417016
Tue Apr 03 18:50:04 +0000 2018,3 Easy Ways to Prevent an Early Spring Colorado Cold or Flu ,none,none,0.889984428
Wed Mar 28 18:28:47 +0000 2018,It’s 2.28am and guess who terbangun? Mehhhhhh. This flu is killing me,Banks,none,0.937700049
Tue Apr 17 17:26:05 +0000 2018, you got bird flu now,none,none,0.337736856
Sun Apr 01 20:21:51 +0000 2018,  The rumours about me turning into a mouse are false news. In other real news I will be taking a hiatus whilst I recover fro…,none,none,0.152490175
Thu Apr 26 18:17:35 +0000 2018,#Treatment Study Finds Many Americans Think Flu Shots Are Crap - Image Credit Pixabay The Ho.. [ #Vaccination,none,none,0.076993199
Thu Apr 05 18:25:37 +0000 2018,  HE KNEW SOME SHIT AND THEY KILLED THIS MAN. Ain’t he the one who said the flu shot caused the epidemic and they did it inten…,none,none,0.514511207
Wed Apr 25 20:48:49 +0000 2018,  The reason that the White House flu shots administered by #DrRonnyJackson weren't all that success at preventing illness this…,none,none,0.271834954
Wed Mar 28 18:26:31 +0000 2018, I caught the flu somehow,none,none,0.262209955
Tue Apr 24 18:02:50 +0000 2018,  Men like acting tough till they get a little flu they act like they are on life support ,none,none,0.619524899
Mon Apr 23 18:04:59 +0000 2018,Must Be Nice ,none,none,0.823527742
Wed Apr 25 21:08:53 +0000 2018, Abreu has the flu,none,none,0.772352116
Fri Mar 30 19:17:45 +0000 2018," Delighted to hear it! I'm pretty good now, thanks, finally just about over the dreaded flu. I haven't seen you on Twitter for YEARS, I think! It was a lovely surprise to see your name pop up :) I hope you'll stay xx",none,none,0.673522783
Wed Apr 18 18:46:22 +0000 2018,This flu though,none,none,0.033652301
Tue Apr 24 17:30:42 +0000 2018,  I tell my man I have flu. He says I'll uber eat food for you coz I know you are useless at cooking and you will starve…,none,none,0.667483557
Mon Apr 30 19:13:34 +0000 2018,New front end test day! Leaving a pair of 2Ss recording the cats fighting overnight. Also battling the flu but we crack on.   ,none,none,0.961365182
Wed Apr 25 20:29:09 +0000 2018,White Sox's Abreu leaves game because of flu-like symptoms ,none,none,0.724949793
Tue Apr 24 17:48:59 +0000 2018,"I just had the most painful, free flowing number two ever. My flu is showing me shit. I also threw up my dinner minutes after eating. Am I dying from the past weekend's consumption?",none,none,0.140439149
Fri Mar 30 18:54:11 +0000 2018,  Is there a 'second wave' of the flu coming? ,none,none,0.319600974
Fri Mar 30 19:13:31 +0000 2018,               I'm allergic to something in the flu shot so yes I want you to get a flu shot so I don't get the flu from you,none,none,0.887430345
Tue Mar 27 18:55:58 +0000 2018,"  In 2018, 49 US states reported flu activity as ""widespread."" One company, Kinsa, has a way to combat this virus with an…",none,none,0.699067458
Mon Apr 23 18:15:13 +0000 2018,“Give me Ebola because I’m tired of the flu” #Knicks #nba #Hawks ,none,none,0.704209975
Wed Apr 25 20:24:22 +0000 2018,           ,none,none,0.414435101
Fri Apr 27 19:39:25 +0000 2018,Bill Gates launches hunt for holy grail in flu fight ,none,none,0.252055482
Mon Apr 02 19:00:01 +0000 2018,"A strong immune system means effective defense against germs, like the stomach bug, colds and – eek – THE FLU. These tasty smoothies not only offer a sweet pick-me-up, but also a boost to your body’s defense network.  #pickmeup #sweettreat #leapintoaction ",none,none,0.142777797
Fri Apr 27 18:56:47 +0000 2018,  See how scientists at Canada's most research-intensive university make the flu - in order to fight it.,none,none,0.918069694
Thu Apr 19 18:10:06 +0000 2018," PAHealthDept "" CDCgov: #Antibiotics are the right tool for bacterial #infections, but not when it comes to viruses like the ones that cause colds or flu. When antibiotics aren’t needed, they won’t help you, and the side effects could still hurt … ",none,none,0.492724221
Fri Mar 30 18:57:23 +0000 2018,  Why y’all think you’re able to diagnose mental illness when you don’t know if you have a viral or bacterial flu ,none,none,0.37275764
Fri Mar 30 18:50:31 +0000 2018,Imagine that.  Thank You Forces! God Bless you &amp; yours ,none,none,0.52998702
Mon Apr 02 19:08:58 +0000 2018,"I started getting the flu yesterday, first time getting sick in a long, LONG time. I swear I think the world was coming at me and saying haha BITCH April fools!! You thought you were gonna last all school year not getting sick ",none,none,0.771983977
Thu Apr 19 18:15:38 +0000 2018,Ja no I'm dying. This flu is devving me.,none,none,0.212082032
Thu Apr 26 18:41:22 +0000 2018," , while nursing a flu  #somewhatbliss",none,ZA,0.997560127
Thu Apr 05 19:12:43 +0000 2018,  This man said the flu shot was what was making people sick and then he went missing ... smh ,none,none,0.24219126
Thu Apr 05 18:38:47 +0000 2018,  HE KNEW SOME SHIT AND THEY KILLED THIS MAN. Ain’t he the one who said the flu shot caused the epidemic and they did it inten…,none,none,0.212431533
Thu Apr 05 19:07:37 +0000 2018, The Cunninghams also sought to beat back an Internet rumor that their son was a whistle-blower who had warned about the flu shot being responsible for this year's deadly flu season.,none,none,0.215771939
Wed Apr 25 20:31:04 +0000 2018,"Doctors thought this mom had the flu. Instead, a disease she caught from mouse droppings killed her,  via  ",none,none,0.703614727
Mon Apr 23 18:15:32 +0000 2018,  I tell my man I have flu. He says I'll uber eat food for you coz I know you are useless at cooking and you will starve…,none,none,0.173328241
Tue Mar 27 18:29:23 +0000 2018,"  That's not love in the air, it's the flu.",none,none,0.72380587
Tue Apr 17 16:35:34 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,0.618004668
Wed Apr 18 18:52:00 +0000 2018,"  Most people with #flu will have mild illness and do not need medical care. However, stay alert for emergency warning signs of…",none,none,0.90048062
Thu Apr 26 17:42:01 +0000 2018,"  You also reason well .. but like  its also not rational .. Religion has killed more people than small pox, malaria and flu combined .. All religions combined :(",none,none,0.723092577
Wed Mar 28 18:59:41 +0000 2018,  #Nextchat starts in 20 minutes!  &gt;&gt;&gt; ,none,none,0.772745023
Mon Apr 30 18:36:28 +0000 2018,      . Yes Bill had his“free Flu shots for 3rd world”project Hillary &amp; B…,none,none,0.924967886
Thu Apr 19 18:22:30 +0000 2018,"  #Antibiotics are the right tool for bacterial #infections, but not when it comes to viruses like the ones that cause colds or f…",none,none,0.454544489
Sat Mar 31 22:05:18 +0000 2018,           ,none,none,0.616574238
Tue Apr 03 18:23:02 +0000 2018,"People with malaria often experience fever, chills, and flu-like illness. Left untreated, they may develop severe complications and die #readytobeatmalaria #endmalaria",none,none,0.265180161
Thu Apr 05 18:32:48 +0000 2018,  i have the flu right now. Ha ke tefe nje,none,none,0.281601002
Mon Apr 23 18:09:07 +0000 2018,5 ingredients to avoid in cold and flu medicine  via ,none,none,0.736906781
Wed Mar 28 18:10:01 +0000 2018,"Love is in the air, and so is the flu that threatens to take out our colony. Ep20 off RimWorld DwarfFortress. ",none,none,0.370295768
Fri Mar 30 19:03:02 +0000 2018,#IV #NutritionTherapy can help fight off #Colds and #Flu viruses! Ask how!  ,none,none,0.729344354
Wed Apr 18 18:30:06 +0000 2018," Girl same! I was SO SICK over Xmas that I CRIED. I didn’t want to be sick or in pain anymore. We NEVER found out what it was! We thought mono &amp; I was tested but NOTHING. Ultimately, it may have been the new flu strain, but we’ll never know. Hope you get to feeling better soon!",none,none,0.541748075
Wed Apr 18 18:16:49 +0000 2018,themessednest Congrats on your 250 tweet!   ,none,none,0.552893753
Tue Apr 24 18:01:18 +0000 2018,#TopTip to stay healthy and avoid colds &amp; flu... Control stress. It is well known that stress can weaken your immune system and may make you more likely to catch a cold than your calmer counterparts. Say take a few deep breaths when you feel stress rising. ,none,none,0.946578152
Thu Apr 05 18:05:46 +0000 2018,  This guy said don’t get the flu shot and went on to state that the people that died of his hospital of the flu all got the flu…,none,none,0.428792179
Fri Apr 27 19:19:30 +0000 2018, You realize many of these things you claim were 'created' by wifi and man-made radiation existed long before electricity became utilized by humanity?  Smallpox has been around for centuries.  So has the flu.,none,none,0.392374724
Tue Mar 27 18:43:33 +0000 2018,"  According to my friend Monique, working mother, she felt  was like a first class seat on an airplane. Her son had the f…",none,none,0.630616209
Thu Apr 26 18:37:31 +0000 2018,having the flu with ur significant other is extremely convenient,none,none,0.695307624
Sat Mar 31 21:45:04 +0000 2018,I need this fever/flu to go away already. It’s been almost a week having it ,none,none,0.667303403
Fri Apr 27 20:06:14 +0000 2018,Cop me a pair ,none,none,0.118817547
Mon Apr 23 18:26:14 +0000 2018," I'm ok, just got a bit of flu today.",none,none,0.1591726
Tue Apr 17 17:06:03 +0000 2018,"  Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none,0.197029409
Wed Apr 25 20:34:58 +0000 2018,It's hot and sunny and I can't move off this couch with this damn flu ,none,none,0.916724852
Mon Apr 23 18:31:37 +0000 2018," I wanna make hot chocolate but I'm not sure, sometimes it leads me to flu somehow (?) I've given up anyway hahah, maybe I'll sleep in the morning",none,none,0.735003245
Tue May 01 18:19:02 +0000 2018,"Me: ugh, my body aches, maybe I have the flu  : ... You went to the gym yesterday.",none,none,0.535615919
Fri Mar 30 19:03:28 +0000 2018,  Volunteer firefighter Willy McCue had a severe case of the flu that led to pneumonia &amp; sepsis. The 19-year-old is now in t…,none,none,0.469187028
Thu Apr 19 18:40:07 +0000 2018,  She is busy with her job + project + flu,none,none,0.731742086
Tue May 01 17:31:25 +0000 2018,"Got a dose of the flu and now I want a girlfriend for like 3 or 4 days, jus leave ur application form below ",none,none,0.266751024
