Date,Tweet,City,Country
Tue May 01 18:05:34 +0000 2018,"RT @gbarmybarlowfan: .@GaryBarlow please sing for this lady tonight in #Sunderland.

Make it a night she will... #NF

Thankyou can all the…",none,none
Tue May 01 18:05:42 +0000 2018,@Crunchyroll Anime is the first time like games and the other is from my school and how am i still sick with the flu and then another awesome fight in my life to hurt and be hurt and know how it feels to be in school if you're a celebrity in this county g,none,none
Tue May 01 18:05:42 +0000 2018,@PearlsFromMyrna I hope she doesn’t catch the Bird Flu from some rogue sparrow.,none,none
Tue May 01 18:05:47 +0000 2018,"RT @CDCFlu: Save the date. On May 7, join world experts for debate and discussion on the lasting impact of the #1918Flu pandemic and the fu…",none,none
Tue May 01 18:05:54 +0000 2018,My flu is gone within a single day... Hope i dont jinx it,none,none
Tue May 01 18:06:20 +0000 2018,After our most recent #flu season we are reminded that there is always the potential for an even worse one. Continued preparation and vigilance is always important. ,none,none
Tue May 01 18:06:21 +0000 2018,RT @DrFrieden: A poorly matched flu vaccine is still better than nothing. ,none,none
Tue May 01 18:06:43 +0000 2018,Best part about stomach flu is that it lasts forever and you can’t eat anything and you don’t have health insurance!!!!!!,none,none
Tue May 01 18:07:14 +0000 2018,RT @randomlady74: Put your best foot forward at your new job by getting the stomach flu and having to call in the week after you just took…,none,none
Tue May 01 18:07:20 +0000 2018,...and now I'm looking forward to 3 whole days of annual leave.  First proper break since I was laid up with the flu at Christmas.  Hurray!  *throws confetti*,none,none
Tue May 01 18:07:24 +0000 2018,"NEEDED:

Fever/Cold/Flu Medicine (for Adults and Children)
Warm Clothes… ",none,none
Tue May 01 18:07:36 +0000 2018,@Keke_R5 Aye nam'angazi I just always go with Flu ,Sebokeng,ZA
Tue May 01 18:07:51 +0000 2018,Such an easy way to save lives and money! ,none,none
Tue May 01 18:07:54 +0000 2018,@den2cypher Hallucinating spiders? Coughing blood? That’s.... not normal for flu-like symptoms. Are you alright? Are you going through something? ,none,none
Tue May 01 18:08:02 +0000 2018,"I have the flu and Joey has the same issue he had in October, I hope we both feel better soon 
@JoeyGraceffa ",none,none
Tue May 01 18:08:36 +0000 2018,"Flu has exited my immune system. Just cooked, gonna drink then sleep  ",none,none
Tue May 01 18:08:37 +0000 2018,"Tomorrow I’m going to be in Tijuana. Please see below for items needed to assist the migrants stranded at our border. If you’re in LA and can get them to me today, I’ll make sure they get down there. ",none,none
Tue May 01 18:08:51 +0000 2018,im about to have fever &amp; flu. can we like postpone it to next week i got stuffs to be done this week ,none,none
Tue May 01 18:09:08 +0000 2018,"Even a 'Bad' Flu Vaccine Could Save 61,000 Lives ",none,none
Tue May 01 18:09:30 +0000 2018,RT @trchealthcare:  CDC has released recommendations for influenza vaccines for the 2017-2018 influenza season. Down…,none,none
Tue May 01 18:09:33 +0000 2018,@Si73ead I have the flu. FLU.,none,none
Tue May 01 18:09:49 +0000 2018,FluGen May Seek Funding from $12M Gates-Backed Flu Vaccine Challenge  via @Xconomy,none,none
Tue May 01 18:09:56 +0000 2018,pretty sure I have the stomach flu,none,none
Tue May 01 18:10:08 +0000 2018,@TheTwoMikes Ha - now his Pancreas doesn’t work either ... only 1/3 of his heart does ... diabetic ... Australian flu ... Martian flu ... etc etc #miracleman,none,none
Tue May 01 18:10:16 +0000 2018,RT @ConefreyPharmac: If you have a cold or flu #antibiotics won't work &amp; improper use can lead to #AntibioticResistance #batmanknows #pharm…,none,none
Tue May 01 18:10:29 +0000 2018,Most boring four days of my life were the four I spent in Dallas/FTW. The highlight of the weekend was doing the JFK stuff and the time we accidentally drove past the Cotton Bowl and I bored some woman about the Montana / Notre Dame flu game from '79. ,none,none
Tue May 01 18:10:30 +0000 2018,"RT @galaxymarcopolo: Yesterday, I journeyed to a limestone hideout near the swamps of a forgotten burg. I spent some time conversing with a…",none,none
Tue May 01 18:10:49 +0000 2018,9 countries have boycotted foiegras re bird flu #banfoiegras @Conservatives,none,none
Tue May 01 18:11:16 +0000 2018,RT @jnhardy28: Prom= entire senior class getting the flu,none,none
Tue May 01 18:12:06 +0000 2018,Bird Flu Epidemic Hits French Foie Gras Industry  #banfoiegras #foiegras @conservatives,none,none
Tue May 01 18:12:17 +0000 2018,"@ShellyBeansFit I've never done keto, but I've gone low enough carb where I felt like I had the flu and was just out for the count with energy. Not enough fats/protein to compensate and I hated it so yeah Not for me for sure",none,none
Tue May 01 18:12:23 +0000 2018,"RT @KTHopkins: Under socialised healthcare, parents need to wrest back control over decisions made about their child. ‘Compulsory’ vaccinat…",none,none
Tue May 01 18:12:49 +0000 2018,Whoever passing the flu around Xavier fuck you lil bitch,none,none
Tue May 01 18:13:06 +0000 2018,"Horses get the #flu, too. An improved vaccine against equine influenza is also important to protect people. #onehealth ",none,none
Tue May 01 18:13:09 +0000 2018,This flu I got is sticking around a few days longer than expected.,none,none
Tue May 01 18:13:24 +0000 2018,@TarheelKrystle You are a very smart lady to take your husband to the ER.  The flu almost killed me 2 years ago. Had to dial 911. (Sorry about Hellboy),none,none
Tue May 01 18:13:27 +0000 2018,"“The world needs to prepare for pandemics in the same serious way it prepares for war,” Gates told the audience. ",none,none
Tue May 01 18:13:28 +0000 2018,RT @LornaMCampbell: ...and now I'm looking forward to 3 whole days of annual leave.  First proper break since I was laid up with the flu at…,none,none
Tue May 01 18:13:30 +0000 2018,"RT @CDCFlu: Save the date. On May 7, join world experts for debate and discussion on the lasting impact of the #1918Flu pandemic and the fu…",none,none
Tue May 01 18:13:47 +0000 2018,"@dawgbone98 My wife and I got the flu while on our March break vacation (dammit!) but ended up needing to go to a clinic because my fever was high for about 5 straight days.

1 Dr. visit + 1 prescription each and w/o my coverage it would have cost over $9",none,none
Tue May 01 18:14:04 +0000 2018,"RT @sxznod1: Why Are The Viruses All Gone? 
Cause They FLU AWAY ",none,none
Tue May 01 18:14:07 +0000 2018,RT @gatesfoundation: Developing a universal flu vaccine is more feasible now than 10-20 years ago. We're launching a $12 million Grand Chal…,none,none
Tue May 01 18:14:09 +0000 2018,@Gwenelope oh that's not good. Poor you.  Hope it's not the dreaded flu bug....,none,none
Tue May 01 18:14:46 +0000 2018,"RT @RTEArchives: Gardaí Come Down With the ‘Blue Flu’ #OnThisDay 20 years ago
",none,none
Tue May 01 18:14:47 +0000 2018,"RT @kennethcdavis: It is the day we wait for eagerly, nervously, &amp; always gratefully. A real book in hand! #MOREDEADLYTHANWAR (out 5/15) Mo…",none,none
Tue May 01 18:14:50 +0000 2018,Bill Gates Warns 30 Million People Could Die From Flu Pandemic if We Don't Get It Together  via @gizmodo,none,none
Tue May 01 18:15:17 +0000 2018,"The priest thinks it's the devil
My mom thinks it's the flu
But boy, it's only you... 
 ",none,none
Tue May 01 18:15:18 +0000 2018,"Bee Prepared immune support PORRIDGE, with  bee design!

#ukbloggers #irishbloggers #lovelondon #fitfamuk #pbloggers #mbloggers #fdbloggers #flu #hayfever

  @BootsUK ",none,none
Tue May 01 18:15:27 +0000 2018,RT @SYDNEYDAVY: I felt so beautiful today before the flu decided to hit me like a car ,none,none
Tue May 01 18:15:39 +0000 2018,@Afo_B @EllaDecember This flu has really got to your head. May our Lord Jesus Christ heal from you this.,none,none
Tue May 01 18:15:46 +0000 2018,Pretty positive I’m dying of the flu,none,none
Tue May 01 18:15:48 +0000 2018,@feeIsinside Live version of Crazy in Love when beyonce hits the chromatic riff while she has the flu,none,none
Tue May 01 18:16:12 +0000 2018,I am catching the flu,none,none
Tue May 01 18:16:16 +0000 2018,i got the flu from reading this ,none,none
Tue May 01 18:16:18 +0000 2018,"RT @Unbeelievable: 9 Ways to Boost Your Immune System
@SheerLuxe  #mbloggers #hayfever #selfcare #flu #manflu #healt…",none,none
Tue May 01 18:16:21 +0000 2018,Imperfect flu shots still prevent thousands of deaths @CNN ,none,none
Tue May 01 18:16:22 +0000 2018,"Harsh flu season winding down, but it left its mark: Highest child death count in at least 5 years  via @usatoday",none,none
Tue May 01 18:16:22 +0000 2018,Doctor Blows Whistle on Flu Shot: 'It’s Designed to Spread Cancer' ,none,none
Tue May 01 18:16:36 +0000 2018,"Makes sense that a *universal* flu vaccine piqued the interest of a ""president for all Americans""  via @statnews",none,none
Tue May 01 18:16:44 +0000 2018,"Ain't nothin' new, but a flu of new Demo-Crips and Re-Blood-licans
Red state versus a blue state, which one you governin'?  

Politics is crazy, all that money just to keep it all the same. Nothing changes, new chairs, same results.",none,none
Tue May 01 18:16:46 +0000 2018,MAJOR REPORT: FLU VACCINE PROVEN TO BE IN FACT AN ANTI FERTILITY VACCINE BY MAJOR VERIFIED SCIENTIFIC GROUP ,none,none
Tue May 01 18:16:55 +0000 2018,RT @MilenaAlaka: I think I'm coming down with the flu. NO!  #LabourDay,none,none
Tue May 01 18:17:12 +0000 2018,"@BLAKSQUIAT Girl. I had the flu for a week. The mask is a necessity, it was the walk back to the car that got me!",none,none
Tue May 01 18:17:16 +0000 2018,"@Keke_R5 Well science says that ""Flue"" is a pipe that carries gaseous combustion products away from the point of combustion then flu is an epidemic blah blah blah... ",Johannesburg,ZA
Tue May 01 18:17:19 +0000 2018,"Get so busy you don't notice a stalker? Yes, especially in the middle of a deadly flu epidemic where everyone's focus is on saving people, not looking over their shoulders. 
Then a fellow nurse gets murdered.
#Stalker #Phlebotomist #Epidemic
 ",none,none
Tue May 01 18:17:38 +0000 2018,At least you ain't catching feelings  ,none,none
Tue May 01 18:17:47 +0000 2018,"RT @KTHopkins: Under socialised healthcare, parents need to wrest back control over decisions made about their child. ‘Compulsory’ vaccinat…",none,none
Tue May 01 18:18:01 +0000 2018,"RT @FeralCrone: When I told my parents over the phone that my husband has the flu, my dad said “Have you tried euthanasia?” and in the back…",none,none
Tue May 01 18:18:03 +0000 2018,"RT @Unbeelievable: Bee Prepared immune support PORRIDGE, with  bee design!

#ukbloggers #irishbloggers #lovelondon #fitfamuk #pbloggers #m…",none,none
Tue May 01 18:18:30 +0000 2018,"RT @DrOlufunmilayo: More Asthma Triggers to avoid include:

Common cold and flu
Non steroidal anti inflammatory painkillers like aspirin an…",none,none
Tue May 01 18:18:32 +0000 2018,RT @epysamson: At least you ain't catching feelings  ,none,none
Tue May 01 18:19:00 +0000 2018,"HCA saw spike in flu-related ED, urgent care visits in Q1  ",none,none
Tue May 01 18:19:00 +0000 2018,"HCA saw spike in flu-related ED, urgent care visits in Q1  ",none,none
Tue May 01 18:19:02 +0000 2018,"Me: ugh, my body aches, maybe I have the flu
@Infantwaterfowl : ... You went to the gym yesterday.",none,none
Tue May 01 18:19:07 +0000 2018,"So...this is where I am if you are looking for me. Again today, Tuesday NO FB LIVE as I'm held hostage by Mr. Flu Bug. Stay far, far away my friends, he is after your very soul ;) ",none,none
Tue May 01 18:19:08 +0000 2018,"RT @KTHopkins: Under socialised healthcare, parents need to wrest back control over decisions made about their child. ‘Compulsory’ vaccinat…",none,none
Tue May 01 18:19:26 +0000 2018,"RT @bob42156: Local news, here in San Diego interviews these people. Largely women and children ( most have the flu ) . Only a handful will…",none,none
Tue May 01 18:19:28 +0000 2018,This flu is doing the most  ,none,none
Tue May 01 18:19:44 +0000 2018,"RT @Laconic_doc: I wonder why Jeremy Hunt isn't called to Parliament to explain this finding...

...he claims to be passionate about patien…",none,none
Tue May 01 18:19:55 +0000 2018,"RT @DancingTheMind: There were *10,000 additional deaths* in the 1st 7 weeks of 2018. In England. 

The infant mortality rate is rising in…",none,none
Tue May 01 18:20:01 +0000 2018,The #Keto Flu: Symptoms and How to Get Rid of It  via @AuthNutrition ,none,none
Tue May 01 18:20:02 +0000 2018,"RT @WebMD: New research says that even a flu shot that's only 20% effective could avert 21 million infections and save 61,000 lives -- if e…",none,none
Tue May 01 18:20:04 +0000 2018,"RT @MicrobesInfect: Even 'bad match' #flu shots are still effective. 

Even when the flu shot is just 20% effective it can still reduce doc…",none,none
Tue May 01 18:20:06 +0000 2018,"HCA saw spike in flu-related ED, urgent care visits in Q1 ",none,none
Tue May 01 18:20:24 +0000 2018,Flu season isn't over yet!  Ck out this guide to managing household germs from @seventhgen. #generationgood ,none,none
Tue May 01 18:20:27 +0000 2018,"RT @futurism: ""The world needs to prepare for pandemics in the same serious way it prepares for war."" ",none,none
Tue May 01 18:20:45 +0000 2018,RT @famfightflu: “This yr we saw a lot of healthy children &amp; adults lose their lives to flu. I hope that people don’t forget about that. I…,none,none
Tue May 01 18:21:00 +0000 2018,What gets rid of a flu fast ??,none,none
Tue May 01 18:21:02 +0000 2018,RT @AGreenRoad: MAJOR REPORT: FLU VACCINE PROVEN TO BE IN FACT AN ANTI FERTILITY VACCINE BY MAJOR VERIFIED SCIENTIFIC GROUP ,none,none
Tue May 01 18:21:10 +0000 2018,How tf did I catch the flu at the end of April,none,none
Tue May 01 18:21:16 +0000 2018,I’m in medications like on daily basis. It’s either cough or flu or paracetamol. Why god why. My immune system like shit,none,none
Tue May 01 18:21:17 +0000 2018,I sawry ,none,none
Tue May 01 18:21:35 +0000 2018,I'm probably going to die because I have a terrible bladder infection and my flu is quarter to ending my life too,none,none
Tue May 01 18:21:41 +0000 2018,"RT @MicrobesInfect: Even 'bad match' #flu shots are still effective. 

Even when the flu shot is just 20% effective it can still reduce doc…",none,none
Tue May 01 18:21:57 +0000 2018,"RT @WebMD: Pomegranate juice may help your body fight bacteria and several kinds of viruses, including the flu. Learn more: ",none,none
Tue May 01 18:22:01 +0000 2018,"HCA saw spike in flu-related ED, urgent care visits in Q1  ",none,none
Tue May 01 18:22:01 +0000 2018,"RT @Laconic_doc: I wonder why Jeremy Hunt isn't called to Parliament to explain this finding...

...he claims to be passionate about patien…",none,none
Tue May 01 18:22:31 +0000 2018,"RT @DancingTheMind: There were *10,000 additional deaths* in the 1st 7 weeks of 2018. In England. 

The infant mortality rate is rising in…",none,none
Tue May 01 18:22:31 +0000 2018,"I have a terrible run of the flu, I went to the doctor and got a work return note. Send it to my boss, and she calls the doctor’s office to ask what I have. @pearson get your fucking managers in check.",Flagler Beach,US
Tue May 01 18:22:34 +0000 2018,"@peachion Omg 46, here in morocco it's 12 it was raining 2min ago, but actually the weather sucks it changes everyday as i got flu again, i hope you're fine",none,none
Tue May 01 18:22:39 +0000 2018,I'll be having a new photoshoot next week ..;-) Been sick  with the flu ,none,none
Tue May 01 18:22:42 +0000 2018,@I_Am_Hogan I’m dying today...the man flu kicked in,none,none
Tue May 01 18:22:48 +0000 2018,"Many people decided not to get the flu shot because of its effectiveness, but this is why it was so important to get it! #publichealth ",none,none
Tue May 01 18:23:02 +0000 2018,#TuesdayThoughts getting the damn flu in May?? Eff this.,none,none
Tue May 01 18:23:15 +0000 2018,"RT @kennethcdavis: It is the day we wait for eagerly, nervously, &amp; always gratefully. A real book in hand! #MOREDEADLYTHANWAR (out 5/15) Mo…",none,none
Wed May 02 18:15:04 +0000 2018,  From fighting cat viruses to google predicting the flu season using #BigData tonight  hub from PhD students re…,none,none
Wed May 02 18:15:07 +0000 2018,"Just got hit in the face with a harder swung flu hammer than I've intercepted in years. Plague masks on, Alberta.",none,none
Wed May 02 18:15:21 +0000 2018,Congrats  on your Conan set! My highlights from today’s convo: 1) phew on those writers room dynamics with men and women 2) I just sent “how you doing texts to my BFFs” 3) if your “free thought” is rooted in my oppression then no thanks ,Los Angeles,US
Wed May 02 18:15:26 +0000 2018,Flu flammin off PayPal,none,none
Wed May 02 18:15:31 +0000 2018,  No way I would get a flu shot at Costco - I can only imagine the size of the needle.,none,none
Wed May 02 18:15:41 +0000 2018,Stomach flu is the worst   ,none,none
Wed May 02 18:15:42 +0000 2018,Photos from the field: Staff from East Haven Nursing and Rehabilitation Center in the Bronx work together to respond to our pandemic flu exercise. #EMGtwitter #publichealth ,none,none
Wed May 02 18:15:56 +0000 2018, Drifty present? Or stomach flu?,none,none
Wed May 02 18:16:19 +0000 2018, The picture I used is the best way I know to build antibodies to swine flu,none,none
Wed May 02 18:16:21 +0000 2018,She has a bit of flu   #MetrofmTalk,none,none
Wed May 02 18:16:24 +0000 2018,I need a dom. hubby be like mom taught me better... wth.... reading this tonight if I can last. stupid flu. ,none,none
Wed May 02 18:16:25 +0000 2018,"  Say goodbye to sinusitis, colds and rhinitis flu with our AIM medications. C24 + Complete phyto Energizer+ full CHOLEDUZ Hea…",none,none
Wed May 02 18:16:36 +0000 2018,This is the only drink I've been having the last 2 days  Beechams Powder wi the fucking flu  Some holiday  ,none,none
Wed May 02 18:16:50 +0000 2018,Got the flu while you're on the road by yourself? Check out these tips! ,none,none
Wed May 02 18:16:59 +0000 2018,  BREAKING: Bill Gates announces a contest to see who can bring the world  back into balance according to the Georgia Guidestones…,none,none
Wed May 02 18:17:03 +0000 2018,"  Can we ban them from coming? They pee and spit everywhere, they are carriers of a flu virus (that left a colleague 2 weeks i…",none,none
Wed May 02 18:17:20 +0000 2018,"  During 1918, the Spanish Flu killed more people than World War I—40 percent of the world’s population contracted the illness.",none,none
Wed May 02 18:17:26 +0000 2018,My mom left me outside in the car on xmas she was mad that I blacked. I slept out there in the cold with a flu. She loves me,none,none
Wed May 02 18:17:27 +0000 2018,I’m legit making plans for my death because I’m pretty sure I’m gonna be one of the few people that dies from the flu. This bitch is coming at me HARD.,none,none
Wed May 02 18:17:44 +0000 2018,When you go to hospital thinking you have the flu and you actually need to get two surgeries ..,none,none
Wed May 02 18:17:57 +0000 2018,"  If you are living with HIV and you get the flu, it will put added stress on your already weakened immune system, which c…",none,none
Wed May 02 18:17:58 +0000 2018, Man Flu 5 being the most severe !! I reckon I’m on a 4 here !! Maybe a glass of Red !,none,none
Wed May 02 18:18:00 +0000 2018,"Your doctor can provide expert advice, on whether the #influenza immunization is right for you. In addition to the flu shot, there are a lot of things you can do, to lower your risk of infection and strengthen your #immunity.  ",none,none
Wed May 02 18:18:01 +0000 2018,  Looking forward to celebrating the launch of  in a half hour! #cdnhist. So glad   i…,none,none
Wed May 02 18:18:32 +0000 2018,"What happens to you in the post flu stage:  Sleep, sleeptweet, sleep, sleeptweet,  sleep... :)  #Flufatigue ",none,none
Wed May 02 18:18:40 +0000 2018,"  Luckily, if you don’t want to head to your doctor’s office or there isn’t an available appointment for you, there are so…",none,none
Wed May 02 18:18:54 +0000 2018,Flu vaccine is a great way to say the eugenics plan. ,none,none
Wed May 02 18:18:59 +0000 2018,"  Not trying to brag, but this week I accomplished all my 2018 resolutions: lose 5 lbs, watch more movies, spoon my dog m…",none,none
Wed May 02 18:19:06 +0000 2018,  I got African parents. They never let me get a flu shot or anyyyyyy shot my whole life . They say it actually gets you weak…,none,none
Wed May 02 18:19:08 +0000 2018," He thinks he's immune from everything b/c his ""doctor"" gave him a flu shot.",none,none
Wed May 02 18:19:14 +0000 2018,"  Manflu is just like regular flu, but 10 times worse.",none,none
Wed May 02 18:19:21 +0000 2018,Students talking with guest at the Spanish Flu Project launch #spanishFlu 100 ,none,none
Wed May 02 18:19:45 +0000 2018,I feel horrible asf ready for this lil flu to be over,none,none
Wed May 02 18:19:47 +0000 2018,  Unbelievable performance by Stockport partners. They are the undisputed national league champions of flu vaccination. ,none,none
Wed May 02 18:19:55 +0000 2018,"What happens to you in the post-flu stage:  Sleep, sleeptweet, sleep, sleeptweet,  sleep... :)  #Flufatigue ",none,none
Wed May 02 18:20:08 +0000 2018, Nothing worse than flu hope you feel better soon Nigel  ,none,none
Wed May 02 18:20:19 +0000 2018,"The real ""Max Strength cold and flu medicine"" #whoneedslemsips #haigclubwhisky ",none,none
Wed May 02 18:20:28 +0000 2018,"Always the difficult one..Logan has stumped  these doctors. High fever, no other symptoms, negative flu test.  On a good note, they tested him for dehydration &amp; said he is the most hydrated person they’ve ever seen! — at Urgent Care 24/7 Pooler ",none,none
Wed May 02 18:20:30 +0000 2018,  I think some vaccines are needed. Others optional. I’m not a fan of the flu shot. But polio and mumps/measles I’m a fan of,none,none
Wed May 02 18:20:32 +0000 2018,Been sneezing all day and sleepy... Feels like am getting flu ,none,none
Wed May 02 18:20:40 +0000 2018,Students talking with guest at the Spanish Flu Project launch#SpanishFlu100 ,none,none
Wed May 02 18:20:43 +0000 2018, Join the club. I have flu too!  Seems to be doing its rounds. Take care. Get well soon,none,none
Wed May 02 18:20:55 +0000 2018," I still take my vitamins and I can feel the difference they offer, physically I'm feel more energetic, which beats being lethargic. Flu's are inevitable, but vitamins help you rebound quicker. 2/3 days rather than a week.  All IMO, of course.",none,none
Wed May 02 18:20:55 +0000 2018,  Blood donations are down across the US due to the widespread flu outbreak. Please be a hero and donate blood today! #donateblo…,none,none
Wed May 02 18:21:44 +0000 2018,"  Gorgeous, gorgeous look Sabrina, I'm so happy you did a full face using Maybelline products, I love their Fit Me line and I will have to try their lippies. Are you feeling any better?? I will be praying that that flu away girl!!",none,none
Wed May 02 18:21:49 +0000 2018, I'm fighting the first signs of Man Flu with a drink if this. I will beat this.   ,none,none
Wed May 02 18:21:53 +0000 2018,  this reminds me of the fun fact/ short coming that some states have for reporting deaths to the CDC via NVSS  . Some taking up to TWO months! So who knows how bad the flu really is in Mississippi ,none,none
Wed May 02 18:22:10 +0000 2018,Once again it’s like testing people for the flu who have the flu. Bad science and bad research is good for sensational headlines but not for a real debate. Flawed data will always be flawed data. ,San Diego,US
Wed May 02 18:22:12 +0000 2018,Why do this flu even exist ughhh,none,none
Wed May 02 18:22:16 +0000 2018,Good news for the Pirate Ace ,North Carolina,US
Wed May 02 18:22:27 +0000 2018,  When I have flu but  malume just doesnt allow negativity in my system . ,none,none
Wed May 02 18:22:47 +0000 2018,Students sharing work with guests at the launch of the Spanish Flu Project #SpanishFlu100 ,none,none
Wed May 02 18:22:56 +0000 2018,"Julie posts, Just wondering if anyone is affected in any way after having the flu vaccine ?",none,none
Wed May 02 18:23:06 +0000 2018,Flu season isn't over yet!  Ck out this guide to managing household germs from  #generationgood ,none,none
Wed May 02 18:23:07 +0000 2018,#PreventiveCare like flu shots and cancer screenings are FREE w/ a Marketplace plan! Learn more about preventive care:  ,none,none
Wed May 02 18:23:15 +0000 2018,Yho flu will leave u naar  shem,none,none
Wed May 02 18:23:24 +0000 2018,This flu genuinely gripped me out of nowhere. Haibo.,none,none
Wed May 02 18:23:54 +0000 2018,"  It took five weeks for the 1918 flu virus to spread across the United States and kill 675,000 people.   A century late…",none,none
Wed May 02 18:24:00 +0000 2018,my brother's wedding is on saturday &amp; i'm flying to ny on monday i just don't deserve this flu,none,none
Wed May 02 18:24:06 +0000 2018,"  If you know how to avoid getting the flu while you are at work or at school, you have a good chance of staying healthy.…",none,none
Wed May 02 18:24:36 +0000 2018,  A wee bit of bad news Tiny Bar disciples: Connor came down with the rare karate pants poop flu so we’ll be closed Wednesday…,none,none
Wed May 02 18:24:38 +0000 2018,  #PreventiveCare like flu shots and cancer screenings are FREE w/ a Marketplace plan! Learn more about preventive care:…,none,none
Wed May 02 18:24:38 +0000 2018,  Download Sol705! Sol705 a free point &amp;amp; click graphic adventure with lots of retro mystery and a plot set to stunt!…,none,none
Wed May 02 18:25:05 +0000 2018,Bill Gates Pays $12 Million To Big Pharma For ‘Mandatory’ Universal Flu Shot ,none,none
Wed May 02 18:25:11 +0000 2018,  I woke up with a flu ,none,none
Wed May 02 18:25:13 +0000 2018, i suffer through it every six months... it starts with a sneeze and ends with severe congestion &amp; cough..  ,none,none
Wed May 02 18:25:13 +0000 2018,This tea smells SOOOOOOOO good. Waiting for the water to boil is no chore as the tea provides a whole aromatherapy experience while you wait! Definitely will be getting more of this one and not waiting for cold or flu season!  via ,none,none
Wed May 02 18:25:25 +0000 2018,It’s 85 degrees and I’m freezing. Does the flu ever end?!,none,none
Wed May 02 18:26:09 +0000 2018,  #PreventiveCare like flu shots and cancer screenings are FREE w/ a Marketplace plan! Learn more about preventive care:…,none,none
Wed May 02 18:26:13 +0000 2018,"If u have ever had any addiction from alcohol to porn there’s no shame in it no secrets Just love  Be free  We are all human We don’t have to wear a badge Kristen: flu survivor, divorced twice had an eating disorder We just heal and get to be ‘us’",none,none
Wed May 02 18:26:49 +0000 2018,"Slideshow: Top 10 Vaccine-Preventable Disease: Measles, Flu, and More   from ",none,none
Wed May 02 18:27:01 +0000 2018,rather catch the flu not feelings but it’s crazy how u always on my mind now,none,none
Wed May 02 18:27:13 +0000 2018,This flu got me ...ku bird. Phuma kim Satan,none,none
Wed May 02 18:27:30 +0000 2018,"You were a great woman , you won’t die you’ll multiply  ",none,none
Wed May 02 18:27:41 +0000 2018,Catch flu? Wayi tiva men's flu kam? ,none,none
Wed May 02 18:28:00 +0000 2018,We (teachers) need to be paid more. On top of all the services we provide we are also subjected to getting sick from learners' various illness. One day back at work and BOOM FLU. ,none,none
Wed May 02 18:28:05 +0000 2018,"Does ""hot suya"" really cure the flu ?",none,none
Wed May 02 18:28:13 +0000 2018,You now have Asian Flu.,none,none
Wed May 02 18:28:13 +0000 2018,"Nurses know ""it's not the flu"" - ongoing cuts and changes are resulting in overcrowding in ERs and skyrocketing OT. It's time this government starts listening to nurses! #PutPatientsFirst ",Winnipeg,CA
Wed May 02 18:28:26 +0000 2018, why does this pastor sound like he has bronchitis and the flu?? There must not be pollen in Australia!,none,none
Wed May 02 18:28:28 +0000 2018,  rather catch the flu not feelings but it’s crazy how u always on my mind now,none,none
Wed May 02 18:28:45 +0000 2018,I have the stomach flu and I have a presentation today ,none,none
Wed May 02 18:28:48 +0000 2018,"Feel like shite a touch of man flu but that aint gonna stop me with watching Liverpool FC. 90 minutes of pacing up and down jumping up and down when we score, fall to me knees when we conceed. Never stop BELIEVING #LFC",none,none
Wed May 02 18:29:08 +0000 2018,"And what about #women? They have biological processes that they can’t stop. (I’m talking #menstrual cycles, people!) And how would you stay healthy on the street? Need #medication to control your #BloodPressure? #HeartDisease? Have a bout with the #flu?",none,none
Wed May 02 18:29:26 +0000 2018,  Photos from the field: Staff from East Haven Nursing and Rehabilitation Center in the Bronx work together to respond to…,none,none
Wed May 02 18:29:39 +0000 2018,"Wow, wow, WOW. Very interesting read ",none,none
Wed May 02 18:29:43 +0000 2018,  If u have ever had any addiction from alcohol to porn there’s no shame in it no secrets Just love  Be free  We are al…,none,none
Wed May 02 18:29:46 +0000 2018,  I have God of War and haven’t played it yet. Damn late April flu bug that nailed me late last week,Overland Park,US
Wed May 02 18:29:57 +0000 2018,Flu season isn't over yet!  Ck out this guide to managing household germs from  #generationgood ,none,none
Wed May 02 18:29:58 +0000 2018,How long have you have a GF? ,none,none
Wed May 02 18:30:31 +0000 2018,  Get Sol705! Sol705 a free point &amp;amp; click graphic adventure with lots of retro mystery and a plot set to stunt!  #ga…,none,none
Wed May 02 18:30:42 +0000 2018,"  On the 100th anniversary of the Spanish Flu, 60 long-term care facilities and nursing homes practice a pandemic influen…",none,none
Wed May 02 18:30:55 +0000 2018,"  With all due respect, that FAQ is untrue. The OT3 materials do contain an origin story about alien beings inhabiting human bodies. You might get more people signing up if you were up front about the teachings. They are widely known and none of us are dying from pneumonia or flu.",none,none
Wed May 02 18:31:00 +0000 2018,"We'll go to the doctor when we feel flu-ish or a nagging pain. So why don’t we see a health professional when we feel emotional pain: guilt, loss, loneliness?",none,none
Wed May 02 18:31:14 +0000 2018,"   A big shout out for the endangered #africanpenguin .. first we took their shelter, then we took their fish,…",none,none
Wed May 02 18:31:19 +0000 2018,  Unbelievable performance by Stockport partners. They are the undisputed national league champions of flu vaccination. ,none,none
Wed May 02 18:31:23 +0000 2018," Oh no, hope it's not the Man Flu.  My husband gets it, and suffice to say I am not the best nurse he could have married . But seriously, hope you perk up before the weekend.  Take care.",none,none
Wed May 02 18:31:49 +0000 2018,"Took some meds for this flu, now I'm caught up in my own feelings. I could actually tell someone that I love em. Unintentionally ",none,none
